LinkID,PositionX (m),PositionY (m),PositionZ (m)
A219BS010101,127.012,1980.893,-0.540
A219BS010101,127.366,1980.540,-0.541
A219BS010101,127.720,1980.186,-0.541
A219BS010101,128.074,1979.833,-0.542
A219BS010101,128.428,1979.481,-0.544
A219BS010101,128.784,1979.129,-0.545
A219BS010101,129.134,1978.773,-0.546
A219BS010101,129.483,1978.414,-0.547
A219BS010101,129.830,1978.054,-0.548
A219BS010101,130.176,1977.694,-0.548
A219BS010101,130.527,1977.337,-0.550
A219BS010101,130.881,1976.984,-0.551
A219BS010101,131.235,1976.631,-0.553
A219BS010101,131.583,1976.272,-0.555
A219BS010101,131.926,1975.908,-0.556
A219BS010101,132.266,1975.542,-0.557
A219BS010101,132.606,1975.175,-0.558
A219BS010101,132.945,1974.807,-0.559
A219BS010101,133.284,1974.440,-0.560
A219BS010101,133.622,1974.072,-0.561
A219BS010101,133.961,1973.704,-0.563
A219BS010101,134.300,1973.336,-0.564
A219BS010101,134.636,1972.966,-0.565
A219BS010101,134.971,1972.595,-0.567
A219BS010101,135.306,1972.224,-0.568
A219BS010101,135.640,1971.852,-0.569
A219BS010101,135.973,1971.479,-0.570
A219BS010101,136.309,1971.108,-0.572
A219BS010101,136.645,1970.738,-0.574
A219BS010101,136.983,1970.370,-0.576
A219BS010101,137.317,1969.998,-0.577
A219BS010101,137.649,1969.624,-0.579
A219BS010101,137.981,1969.250,-0.580
A219BS010101,138.310,1968.873,-0.580
A219BS010101,138.637,1968.496,-0.580
A219BS010101,138.964,1968.117,-0.580
A219BS010101,139.291,1967.739,-0.580
A219BS010101,139.617,1967.360,-0.580
A219BS010101,139.944,1966.981,-0.580
A219BS010101,140.270,1966.602,-0.580
A219BS010101,140.597,1966.224,-0.579
A219BS010101,140.921,1965.843,-0.579
A219BS010101,141.244,1965.461,-0.577
A219BS010101,141.565,1965.078,-0.577
A219BS010101,141.885,1964.694,-0.577
A219BS010101,142.206,1964.310,-0.577
A219BS010101,142.526,1963.927,-0.577
A219BS010101,142.847,1963.543,-0.577
A219BS010101,143.168,1963.160,-0.576
A219BS010101,143.481,1962.770,-0.577
A219BS010101,143.793,1962.379,-0.578
A219BS010101,144.106,1961.990,-0.579
A219BS010101,144.420,1961.600,-0.579
A219BS010101,144.735,1961.212,-0.579
A219BS010101,145.049,1960.822,-0.579
A219BS010101,145.362,1960.433,-0.579
A219BS010101,145.676,1960.044,-0.578
A219BS010101,145.988,1959.653,-0.579
A219BS010101,146.299,1959.262,-0.580
A219BS010101,146.610,1958.870,-0.581
A219BS010101,146.919,1958.477,-0.581
A219BS010101,147.229,1958.085,-0.582
A219BS010101,147.538,1957.692,-0.583
A219BS010101,147.846,1957.298,-0.584
A219BS010101,148.153,1956.903,-0.585
A219BS010101,148.459,1956.507,-0.586
A219BS010101,148.762,1956.110,-0.587
A219BS010101,149.065,1955.712,-0.587
A219BS010101,149.367,1955.314,-0.588
A219BS010101,149.668,1954.915,-0.587
A219BS010101,149.969,1954.515,-0.587
A219BS010101,150.269,1954.116,-0.586
A219BS010101,150.570,1953.716,-0.585
A219BS010101,150.870,1953.316,-0.584
A219BS010101,151.171,1952.917,-0.583
A219BS010101,151.470,1952.516,-0.582
A219BS010101,151.769,1952.116,-0.581
A219BS010101,152.068,1951.715,-0.579
A219BS010101,152.367,1951.314,-0.578
A219BS010101,152.664,1950.912,-0.577
A219BS010101,152.961,1950.509,-0.577
A219BS010101,153.257,1950.107,-0.577
A219BS010101,153.554,1949.704,-0.577
A219BS010101,153.850,1949.301,-0.577
A219BS010101,154.146,1948.898,-0.578
A219BS010101,154.442,1948.495,-0.577
A219BS010101,154.737,1948.091,-0.577
A219BS010101,155.032,1947.688,-0.577
A219BS010101,155.325,1947.283,-0.577
A219BS010101,155.617,1946.877,-0.577
A219BS010101,155.909,1946.471,-0.576
A219BS010101,156.198,1946.063,-0.575
A219BS010101,156.486,1945.654,-0.575
A219BS010101,156.773,1945.245,-0.574
A219BS010101,157.060,1944.835,-0.574
A219BS010101,157.347,1944.426,-0.573
A219BS010101,157.633,1944.016,-0.573
A219BS010101,157.919,1943.605,-0.572
A219BS010101,158.204,1943.195,-0.572
A219BS010101,158.489,1942.784,-0.572
A219BS010101,158.772,1942.372,-0.571
A219BS010101,159.053,1941.958,-0.571
A219BS010101,159.334,1941.544,-0.570
A219BS010101,159.614,1941.130,-0.570
A219BS010101,159.894,1940.716,-0.569
A219BS010101,160.174,1940.302,-0.569
A219BS010101,160.454,1939.887,-0.568
A219BS010101,160.734,1939.473,-0.568
A219BS010101,161.014,1939.059,-0.567
A219BS010101,161.292,1938.644,-0.567
A219BS010101,161.571,1938.229,-0.566
A219BS010101,161.849,1937.813,-0.565
A219BS010101,162.128,1937.398,-0.565
A219BS010101,162.405,1936.982,-0.564
A219BS010101,162.680,1936.564,-0.564
A219BS010101,162.955,1936.147,-0.563
A219BS010101,163.228,1935.728,-0.563
A219BS010101,163.499,1935.308,-0.562
A219BS010101,163.770,1934.887,-0.562
A219BS010101,164.039,1934.466,-0.561
A219BS010101,164.308,1934.044,-0.561
A219BS010101,164.576,1933.623,-0.561
A219BS010101,164.845,1933.201,-0.560
A219BS010101,165.113,1932.779,-0.560
A219BS010101,165.381,1932.356,-0.560
A219BS010101,165.648,1931.934,-0.559
A219BS010101,165.914,1931.511,-0.558
A219BS010101,166.180,1931.087,-0.558
A219BS010101,166.445,1930.663,-0.557
A219BS010101,166.709,1930.238,-0.557
A219BS010101,166.972,1929.813,-0.558
A219BS010101,167.235,1929.388,-0.558
A219BS010101,167.497,1928.962,-0.558
A219BS010101,167.757,1928.535,-0.558
A219BS010101,168.016,1928.108,-0.559
A219BS010101,168.274,1927.679,-0.559
A219BS010101,168.532,1927.251,-0.559
A219BS010101,168.790,1926.822,-0.560
A219BS010101,169.047,1926.394,-0.560
A219BS010101,169.305,1925.965,-0.560
A219BS010101,169.562,1925.536,-0.560
A219BS010101,169.820,1925.108,-0.560
A219BS010101,170.077,1924.679,-0.561
A219BS010101,170.335,1924.251,-0.560
A219BS010101,170.594,1923.823,-0.560
A219BS010101,170.853,1923.395,-0.560
A219BS010101,171.107,1922.965,-0.560
A219BS010101,171.359,1922.533,-0.560
A219BS010101,171.609,1922.100,-0.561
A219BS010101,171.860,1921.667,-0.561
A219BS010101,172.108,1921.234,-0.561
A219BS010101,172.356,1920.799,-0.562
A219BS010101,172.603,1920.365,-0.562
A219BS010101,172.850,1919.930,-0.563
A219BS010101,173.096,1919.494,-0.564
A219BS010101,173.341,1919.059,-0.564
A219BS010101,173.585,1918.622,-0.564
A219BS010101,173.829,1918.186,-0.565
A219BS010101,174.074,1917.750,-0.565
A219BS010101,174.316,1917.313,-0.566
A219BS010101,174.558,1916.875,-0.566
A219BS010101,174.799,1916.437,-0.567
A219BS010101,175.039,1915.998,-0.567
A219BS010101,175.279,1915.560,-0.567
A219BS010101,175.519,1915.121,-0.567
A219BS010101,175.759,1914.682,-0.567
A219BS010101,175.998,1914.243,-0.567
A219BS010101,176.237,1913.804,-0.567
A219BS010101,176.477,1913.365,-0.567
A219BS010101,176.715,1912.926,-0.567
A219BS010101,176.952,1912.485,-0.567
A219BS010101,177.187,1912.044,-0.567
A219BS010101,177.422,1911.603,-0.567
A219BS010101,177.655,1911.160,-0.567
A219BS010101,177.888,1910.718,-0.566
A219BS010101,178.121,1910.275,-0.566
A219BS010101,178.354,1909.833,-0.566
A219BS010101,178.584,1909.389,-0.565
A219BS010101,178.812,1908.944,-0.565
A219BS010101,179.039,1908.498,-0.564
A219BS010101,179.264,1908.052,-0.564
A219BS010101,179.489,1907.606,-0.563
A219BS010101,179.714,1907.159,-0.563
A219BS010101,179.938,1906.712,-0.563
A219BS010101,180.162,1906.265,-0.562
A219BS010101,180.386,1905.818,-0.562
A219BS010101,180.610,1905.371,-0.562
A219BS010101,180.830,1904.922,-0.562
A219BS010101,181.050,1904.473,-0.561
A219BS010101,181.270,1904.024,-0.561
A219BS010101,181.491,1903.575,-0.562
A219BS010101,181.712,1903.127,-0.562
A219BS010101,181.926,1902.675,-0.562
A219BS010101,182.135,1902.221,-0.563
A219BS010101,182.342,1901.766,-0.564
A219BS010101,182.549,1901.310,-0.565
A219BS010101,182.753,1900.854,-0.565
A219BS010101,182.960,1900.399,-0.566
A219BS010101,183.168,1899.944,-0.567
A219BS010101,183.377,1899.490,-0.568
A219BS010101,183.579,1899.033,-0.568
A219BS010101,183.776,1898.573,-0.569
A219BS010101,183.975,1898.114,-0.570
A219BS010101,184.175,1897.656,-0.571
A219BS010101,184.371,1897.196,-0.572
A219BS010101,184.565,1896.736,-0.572
A219BS010101,184.765,1896.277,-0.572
A219BS010101,184.969,1895.820,-0.572
A219BS010101,185.166,1895.361,-0.572
A219BS010101,185.361,1894.901,-0.572
A219BS010101,185.554,1894.439,-0.573
A219BS010101,185.750,1893.979,-0.573
A219BS010101,185.948,1893.520,-0.573
A219BS010101,186.147,1893.062,-0.573
A219BS010101,186.345,1892.602,-0.572
A219BS010101,186.538,1892.141,-0.572
A219BS010101,186.728,1891.679,-0.572
A219BS010101,186.920,1891.217,-0.572
A219BS010101,187.111,1890.755,-0.572
A219BS010101,187.303,1890.293,-0.572
A219BS010101,187.489,1889.829,-0.572
A219BS010101,187.673,1889.364,-0.572
A219BS010101,187.855,1888.898,-0.572
A219BS010101,188.039,1888.433,-0.572
A219BS010101,188.222,1887.968,-0.572
A219BS010101,188.405,1887.503,-0.572
A219BS010101,188.585,1887.037,-0.571
A219BS010101,188.764,1886.570,-0.570
A219BS010101,188.943,1886.103,-0.569
A219BS010101,189.122,1885.636,-0.568
A219BS010101,189.301,1885.169,-0.566
A219BS010101,189.481,1884.703,-0.564
A219BS010101,189.661,1884.236,-0.562
A219BS010101,189.840,1883.769,-0.560
A219BS010101,190.020,1883.303,-0.558
A219BS010101,190.199,1882.836,-0.557
A219BS010101,190.378,1882.369,-0.555
A219BS010101,190.556,1881.902,-0.554
A219BS010101,190.733,1881.434,-0.553
A219BS010101,190.909,1880.966,-0.553
A219BS010101,191.085,1880.498,-0.552
A219BS010101,191.260,1880.030,-0.552
A219BS010101,191.437,1879.562,-0.551
A219BS010101,191.613,1879.094,-0.550
A219BS010101,191.790,1878.627,-0.550
A219BS010101,191.965,1878.158,-0.549
A219BS010101,192.139,1877.689,-0.549
A219BS010101,192.310,1877.220,-0.549
A219BS010101,192.481,1876.750,-0.550
A219BS010101,192.650,1876.279,-0.550
A219BS010101,192.820,1875.809,-0.550
A219BS010101,192.991,1875.339,-0.550
A219BS010101,193.162,1874.869,-0.550
A219BS010101,193.333,1874.399,-0.550
A219BS010101,193.504,1873.930,-0.550
A219BS010101,193.675,1873.460,-0.550
A219BS010101,193.847,1872.990,-0.550
A219BS010101,194.015,1872.519,-0.550
A219BS010101,194.182,1872.048,-0.550
A219BS010101,194.348,1871.576,-0.550
A219BS010101,194.512,1871.104,-0.551
A219BS010101,194.675,1870.632,-0.551
A219BS010101,194.839,1870.159,-0.551
A219BS010101,195.004,1869.687,-0.552
A219BS010101,195.169,1869.215,-0.552
A219BS010101,195.332,1868.742,-0.553
A219BS010101,195.494,1868.269,-0.553
A219BS010101,195.655,1867.796,-0.554
A219BS010101,195.815,1867.322,-0.554
A219BS010101,195.975,1866.849,-0.555
A219BS010101,196.135,1866.375,-0.555
A219BS010101,196.293,1865.901,-0.556
A219BS010101,196.452,1865.426,-0.556
A219BS010101,196.610,1864.952,-0.556
A219BS010101,196.769,1864.478,-0.556
A219BS010101,196.928,1864.004,-0.555
A219BS010101,197.087,1863.530,-0.555
A219BS010101,197.244,1863.055,-0.555
A219BS010101,197.400,1862.580,-0.555
A219BS010101,197.554,1862.104,-0.555
A219BS010101,197.708,1861.629,-0.554
A219BS010101,197.862,1861.153,-0.554
A219BS010101,198.016,1860.677,-0.554
A219BS010101,198.165,1860.200,-0.554
A219BS010101,198.312,1859.722,-0.555
A219BS010101,198.458,1859.244,-0.555
A219BS010101,198.604,1858.766,-0.556
A219BS010101,198.751,1858.288,-0.556
A219BS010101,198.898,1857.810,-0.557
A219BS010101,199.032,1857.328,-0.558
A219BS010101,199.164,1856.846,-0.559
A219BS010101,199.200,1856.715,-0.559
A219BS010307,199.363,1856.242,-0.558
A219BS010307,199.526,1855.770,-0.556
A219BS010307,199.690,1855.297,-0.555
A219BS010307,199.853,1854.825,-0.554
A219BS010307,200.017,1854.352,-0.552
A219BS010307,200.180,1853.880,-0.551
A219BS010307,200.343,1853.407,-0.550
A219BS010307,200.507,1852.934,-0.548
A219BS010307,200.670,1852.462,-0.547
A219BS010307,200.833,1851.989,-0.546
A219BS010307,200.997,1851.517,-0.544
A219BS010307,201.160,1851.044,-0.543
A219BS010307,201.324,1850.572,-0.541
A219BS010307,201.487,1850.099,-0.540
A219BS010307,201.640,1849.623,-0.538
A219BS010307,201.788,1849.146,-0.537
A219BS010307,201.934,1848.667,-0.536
A219BS010307,202.078,1848.189,-0.534
A219BS010307,202.222,1847.710,-0.533
A219BS010307,202.364,1847.230,-0.532
A219BS010307,202.507,1846.751,-0.530
A219BS010307,202.649,1846.272,-0.529
A219BS010307,202.791,1845.792,-0.528
A219BS010307,202.932,1845.313,-0.527
A219BS010307,203.059,1844.829,-0.525
A219BS010307,203.178,1844.343,-0.524
A219BS010307,203.284,1843.855,-0.523
A219BS010307,203.383,1843.365,-0.521
A219BS010307,203.478,1842.874,-0.520
A219BS010307,203.564,1842.381,-0.518
A219BS010307,203.646,1841.888,-0.516
A219BS010307,203.722,1841.394,-0.515
A219BS010307,203.795,1840.899,-0.514
A219BS010307,203.861,1840.404,-0.513
A219BS010307,203.920,1839.907,-0.511
A219BS010307,203.975,1839.410,-0.510
A219BS010307,204.018,1838.912,-0.509
A219BS010307,204.051,1838.413,-0.508
A219BS010307,204.078,1837.914,-0.507
A219BS010307,204.094,1837.622,-0.507
A219BS010308,204.207,1837.135,-0.506
A219BS010308,204.320,1836.648,-0.506
A219BS010308,204.433,1836.161,-0.505
A219BS010308,204.546,1835.674,-0.505
A219BS010308,204.659,1835.187,-0.504
A219BS010308,204.772,1834.700,-0.504
A219BS010308,204.885,1834.213,-0.504
A219BS010308,204.998,1833.726,-0.503
A219BS010308,205.111,1833.238,-0.503
A219BS010308,205.224,1832.751,-0.502
A219BS010308,205.337,1832.264,-0.502
A219BS010308,205.450,1831.777,-0.501
A219BS010308,205.564,1831.290,-0.500
A219BS010308,205.677,1830.803,-0.500
A219BS010308,205.784,1830.315,-0.499
A219BS010308,205.890,1829.826,-0.499
A219BS010308,205.994,1829.337,-0.498
A219BS010308,206.097,1828.848,-0.497
A219BS010308,206.200,1828.359,-0.497
A219BS010308,206.302,1827.869,-0.496
A219BS010308,206.404,1827.380,-0.496
A219BS010308,206.506,1826.890,-0.495
A219BS010308,206.607,1826.401,-0.494
A219BS010308,206.709,1825.911,-0.494
A219BS010308,206.795,1825.418,-0.494
A219BS010308,206.873,1824.925,-0.494
A219BS010308,206.948,1824.430,-0.495
A219BS010308,207.021,1823.936,-0.496
A219BS010308,207.092,1823.441,-0.496
A219BS010308,207.163,1822.946,-0.497
A219BS010308,207.233,1822.451,-0.498
A219BS010308,207.302,1821.955,-0.498
A219BS010308,207.370,1821.460,-0.499
A219BS010308,207.413,1820.962,-0.499
A219BS010308,207.443,1820.463,-0.499
A219BS010308,207.466,1819.963,-0.499
A219BS010308,207.486,1819.464,-0.499
A219BS010308,207.499,1818.964,-0.499
A219BS010308,207.509,1818.464,-0.498
A219BS010308,207.517,1817.964,-0.498
A219BS010308,207.525,1817.464,-0.498
A219BS010308,207.532,1816.964,-0.497
A219BS010308,207.539,1816.464,-0.497
A219BS010308,207.545,1815.964,-0.496
A219BS010308,207.551,1815.464,-0.495
A219BS010308,207.557,1814.964,-0.495
A219BS010308,207.563,1814.464,-0.494
A219BS010308,207.569,1813.964,-0.493
A219BS010308,207.575,1813.465,-0.493
A219BS010308,207.581,1812.965,-0.492
A219BS010308,207.587,1812.465,-0.491
A219BS010308,207.593,1811.965,-0.491
A219BS010308,207.599,1811.465,-0.490
A219BS010308,207.605,1810.965,-0.489
A219BS010308,207.611,1810.465,-0.489
A219BS010308,207.617,1809.965,-0.488
A219BS010308,207.623,1809.465,-0.488
A219BS010308,207.629,1808.965,-0.487
A219BS010308,207.635,1808.465,-0.487
A219BS010308,207.641,1807.965,-0.486
A219BS010308,207.647,1807.465,-0.486
A219BS010308,207.653,1806.965,-0.486
A219BS010308,207.659,1806.465,-0.486
A219BS010308,207.665,1805.965,-0.486
A219BS010308,207.671,1805.465,-0.486
A219BS010308,207.677,1804.965,-0.486
A219BS010308,207.683,1804.465,-0.486
A219BS010308,207.689,1803.965,-0.487
A219BS010308,207.695,1803.465,-0.488
A219BS010308,207.702,1802.965,-0.488
A219BS010308,207.708,1802.465,-0.489
A219BS010308,207.714,1801.965,-0.490
A219BS010308,207.720,1801.465,-0.491
A219BS010308,207.726,1800.965,-0.492
A219BS010308,207.732,1800.465,-0.492
A219BS010308,207.737,1799.966,-0.493
A219BS010308,207.743,1799.466,-0.494
A219BS010308,207.749,1798.966,-0.495
A219BS010308,207.755,1798.466,-0.496
A219BS010308,207.761,1797.966,-0.496
A219BS010308,207.767,1797.466,-0.497
A219BS010308,207.773,1796.966,-0.497
A219BS010308,207.779,1796.466,-0.497
A219BS010308,207.785,1795.966,-0.498
A219BS010308,207.791,1795.466,-0.498
A219BS010308,207.797,1794.966,-0.498
A219BS010308,207.803,1794.466,-0.498
A219BS010308,207.809,1793.966,-0.498
A219BS010308,207.815,1793.466,-0.498
A219BS010308,207.821,1792.966,-0.498
A219BS010308,207.827,1792.466,-0.498
A219BS010308,207.833,1791.966,-0.498
A219BS010308,207.839,1791.466,-0.498
A219BS010308,207.845,1790.966,-0.498
A219BS010308,207.851,1790.466,-0.498
A219BS010308,207.857,1789.966,-0.498
A219BS010308,207.863,1789.466,-0.497
A219BS010308,207.869,1788.966,-0.497
A219BS010308,207.875,1788.466,-0.497
A219BS010308,207.881,1787.966,-0.497
A219BS010308,207.887,1787.466,-0.497
A219BS010308,207.893,1786.966,-0.497
A219BS010308,207.899,1786.466,-0.498
A219BS010308,207.905,1785.967,-0.498
A219BS010308,207.911,1785.467,-0.498
A219BS010308,207.917,1784.967,-0.497
A219BS010308,207.923,1784.467,-0.497
A219BS010308,207.929,1783.967,-0.496
A219BS010308,207.935,1783.467,-0.496
A219BS010308,207.941,1782.967,-0.495
A219BS010308,207.947,1782.467,-0.495
A219BS010308,207.953,1781.967,-0.494
A219BS010308,207.959,1781.467,-0.494
A219BS010308,207.965,1780.967,-0.493
A219BS010308,207.971,1780.467,-0.493
A219BS010308,207.978,1779.967,-0.493
A219BS010308,207.984,1779.467,-0.492
A219BS010308,207.990,1778.967,-0.492
A219BS010308,207.996,1778.467,-0.491
A219BS010308,208.002,1777.967,-0.491
A219BS010308,208.008,1777.467,-0.490
A219BS010308,208.014,1776.967,-0.489
A219BS010308,208.020,1776.467,-0.489
A219BS010308,208.026,1775.967,-0.488
A219BS010308,208.032,1775.467,-0.488
A219BS010308,208.038,1774.967,-0.487
A219BS010308,208.039,1774.854,-0.487
A219BS010565,208.267,1774.409,-0.486
A219BS010565,208.494,1773.964,-0.484
A219BS010565,208.722,1773.519,-0.483
A219BS010565,208.950,1773.073,-0.482
A219BS010565,209.177,1772.628,-0.480
A219BS010565,209.405,1772.183,-0.479
A219BS010565,209.633,1771.738,-0.478
A219BS010565,209.860,1771.293,-0.476
A219BS010565,210.088,1770.848,-0.475
A219BS010565,210.316,1770.403,-0.473
A219BS010565,210.544,1769.957,-0.472
A219BS010565,210.771,1769.512,-0.470
A219BS010565,210.999,1769.067,-0.469
A219BS010565,211.226,1768.622,-0.467
A219BS010565,211.454,1768.177,-0.466
A219BS010565,211.586,1767.918,-0.465
A219BS010313,211.591,1767.418,-0.467
A219BS010313,211.595,1766.918,-0.468
A219BS010313,211.599,1766.418,-0.469
A219BS010313,211.602,1765.918,-0.471
A219BS010313,211.605,1765.418,-0.472
A219BS010313,211.607,1764.918,-0.473
A219BS010313,211.610,1764.418,-0.474
A219BS010313,211.612,1763.918,-0.475
A219BS010313,211.614,1763.418,-0.477
A219BS010313,211.617,1762.918,-0.479
A219BS010313,211.620,1762.418,-0.481
A219BS010313,211.623,1761.918,-0.484
A219BS010313,211.627,1761.418,-0.486
A219BS010313,211.630,1760.918,-0.487
A219BS010313,211.633,1760.418,-0.486
A219BS010313,211.635,1759.918,-0.486
A219BS010313,211.638,1759.418,-0.484
A219BS010313,211.640,1758.918,-0.483
A219BS010313,211.642,1758.418,-0.482
A219BS010313,211.643,1757.918,-0.480
A219BS010313,211.645,1757.418,-0.479
A219BS010313,211.647,1756.918,-0.477
A219BS010313,211.650,1756.418,-0.476
A219BS010313,211.653,1755.918,-0.476
A219BS010313,211.656,1755.418,-0.475
A219BS010313,211.659,1754.918,-0.474
A219BS010313,211.661,1754.418,-0.473
A219BS010313,211.662,1753.918,-0.473
A219BS010313,211.664,1753.418,-0.472
A219BS010313,211.665,1752.918,-0.472
A219BS010313,211.667,1752.418,-0.471
A219BS010313,211.668,1751.918,-0.470
A219BS010313,211.670,1751.418,-0.469
A219BS010313,211.671,1750.918,-0.469
A219BS010313,211.673,1750.418,-0.468
A219BS010313,211.674,1749.918,-0.467
A219BS010313,211.676,1749.418,-0.467
A219BS010313,211.678,1748.918,-0.466
A219BS010313,211.681,1748.418,-0.465
A219BS010313,211.684,1747.918,-0.464
A219BS010313,211.688,1747.418,-0.463
A219BS010313,211.692,1746.918,-0.462
A219BS010313,211.695,1746.418,-0.461
A219BS010313,211.697,1745.918,-0.461
A219BS010313,211.699,1745.418,-0.461
A219BS010313,211.701,1744.918,-0.460
A219BS010313,211.702,1744.418,-0.459
A219BS010313,211.705,1743.918,-0.459
A219BS010313,211.707,1743.418,-0.458
A219BS010313,211.710,1742.918,-0.458
A219BS010313,211.713,1742.418,-0.459
A219BS010313,211.716,1741.918,-0.459
A219BS010313,211.719,1741.418,-0.459
A219BS010313,211.722,1740.918,-0.459
A219BS010313,211.725,1740.418,-0.459
A219BS010313,211.728,1739.918,-0.459
A219BS010313,211.731,1739.418,-0.459
A219BS010313,211.734,1738.918,-0.459
A219BS010313,211.738,1738.418,-0.460
A219BS010313,211.741,1737.919,-0.460
A219BS010313,211.745,1737.419,-0.460
A219BS010313,211.748,1736.919,-0.461
A219BS010313,211.750,1736.419,-0.461
A219BS010313,211.753,1735.919,-0.461
A219BS010313,211.756,1735.419,-0.461
A219BS010313,211.758,1734.919,-0.461
A219BS010313,211.761,1734.419,-0.461
A219BS010313,211.764,1733.919,-0.460
A219BS010313,211.766,1733.419,-0.460
A219BS010313,211.769,1732.919,-0.460
A219BS010313,211.772,1732.419,-0.460
A219BS010313,211.775,1731.919,-0.459
A219BS010313,211.777,1731.419,-0.459
A219BS010313,211.780,1730.919,-0.459
A219BS010313,211.783,1730.419,-0.458
A219BS010313,211.786,1729.919,-0.458
A219BS010313,211.788,1729.419,-0.458
A219BS010313,211.790,1728.919,-0.457
A219BS010313,211.792,1728.419,-0.457
A219BS010313,211.795,1727.919,-0.457
A219BS010313,211.797,1727.419,-0.458
A219BS010313,211.800,1726.919,-0.458
A219BS010313,211.803,1726.419,-0.459
A219BS010313,211.806,1725.919,-0.460
A219BS010313,211.809,1725.419,-0.461
A219BS010313,211.812,1724.919,-0.461
A219BS010313,211.815,1724.419,-0.462
A219BS010313,211.818,1723.919,-0.463
A219BS010313,211.821,1723.419,-0.464
A219BS010313,211.823,1722.919,-0.464
A219BS010313,211.826,1722.419,-0.465
A219BS010313,211.828,1721.919,-0.466
A219BS010313,211.831,1721.419,-0.467
A219BS010313,211.834,1720.919,-0.467
A219BS010313,211.837,1720.419,-0.468
A219BS010313,211.840,1719.919,-0.469
A219BS010313,211.843,1719.419,-0.469
A219BS010313,211.846,1718.919,-0.470
A219BS010313,211.849,1718.419,-0.470
A219BS010313,211.853,1717.919,-0.470
A219BS010313,211.856,1717.419,-0.470
A219BS010313,211.859,1716.919,-0.470
A219BS010313,211.861,1716.419,-0.470
A219BS010313,211.864,1715.919,-0.469
A219BS010313,211.867,1715.419,-0.469
A219BS010313,211.870,1714.919,-0.468
A219BS010313,211.872,1714.419,-0.468
A219BS010313,211.875,1713.919,-0.467
A219BS010313,211.877,1713.419,-0.467
A219BS010313,211.880,1712.919,-0.466
A219BS010313,211.883,1712.419,-0.466
A219BS010313,211.885,1711.919,-0.465
A219BS010313,211.888,1711.419,-0.464
A219BS010313,211.891,1710.919,-0.464
A219BS010313,211.892,1710.419,-0.464
A219BS010313,211.893,1709.919,-0.463
A219BS010313,211.893,1709.419,-0.463
A219BS010313,211.892,1708.919,-0.462
A219BS010313,211.894,1708.419,-0.462
A219BS010313,211.897,1707.919,-0.462
A219BS010313,211.900,1707.419,-0.463
A219BS010313,211.903,1706.919,-0.463
A219BS010313,211.905,1706.419,-0.463
A219BS010313,211.907,1705.919,-0.463
A219BS010313,211.909,1705.419,-0.463
A219BS010313,211.912,1704.919,-0.463
A219BS010313,211.913,1704.419,-0.463
A219BS010313,211.915,1703.919,-0.463
A219BS010313,211.917,1703.419,-0.463
A219BS010313,211.919,1702.919,-0.464
A219BS010313,211.921,1702.419,-0.464
A219BS010313,211.924,1701.919,-0.465
A219BS010313,211.927,1701.419,-0.465
A219BS010313,211.930,1700.919,-0.466
A219BS010313,211.933,1700.419,-0.466
A219BS010313,211.937,1699.919,-0.467
A219BS010313,211.941,1699.419,-0.467
A219BS010313,211.944,1698.919,-0.468
A219BS010313,211.948,1698.419,-0.468
A219BS010313,211.952,1697.919,-0.469
A219BS010313,211.955,1697.419,-0.469
A219BS010313,211.958,1696.919,-0.469
A219BS010313,211.962,1696.419,-0.469
A219BS010313,211.965,1695.919,-0.470
A219BS010313,211.968,1695.419,-0.470
A219BS010313,211.971,1694.919,-0.470
A219BS010313,211.975,1694.419,-0.471
A219BS010313,211.978,1693.919,-0.471
A219BS010313,211.981,1693.419,-0.472
A219BS010313,211.984,1692.919,-0.472
A219BS010313,211.988,1692.419,-0.473
A219BS010313,211.991,1691.919,-0.473
A219BS010313,211.994,1691.419,-0.473
A219BS010313,211.998,1690.919,-0.473
A219BS010313,212.002,1690.419,-0.474
A219BS010313,212.006,1689.919,-0.474
A219BS010313,212.010,1689.419,-0.475
A219BS010313,212.013,1688.919,-0.476
A219BS010313,212.017,1688.419,-0.476
A219BS010313,212.020,1687.919,-0.477
A219BS010313,212.023,1687.419,-0.477
A219BS010313,212.026,1686.919,-0.477
A219BS010313,212.029,1686.419,-0.477
A219BS010313,212.033,1685.919,-0.477
A219BS010313,212.036,1685.419,-0.477
A219BS010313,212.040,1684.919,-0.478
A219BS010313,212.043,1684.419,-0.478
A219BS010313,212.046,1683.919,-0.478
A219BS010313,212.050,1683.419,-0.478
A219BS010313,212.053,1682.919,-0.479
A219BS010313,212.056,1682.419,-0.480
A219BS010313,212.059,1681.919,-0.480
A219BS010313,212.063,1681.419,-0.481
A219BS010313,212.066,1680.920,-0.482
A219BS010313,212.069,1680.420,-0.482
A219BS010313,212.072,1679.920,-0.483
A219BS010313,212.076,1679.420,-0.484
A219BS010313,212.079,1678.920,-0.485
A219BS010313,212.083,1678.420,-0.485
A219BS010313,212.087,1677.920,-0.485
A219BS010313,212.091,1677.420,-0.485
A219BS010313,212.094,1676.920,-0.485
A219BS010313,212.098,1676.420,-0.485
A219BS010313,212.101,1675.920,-0.484
A219BS010313,212.105,1675.420,-0.484
A219BS010313,212.108,1674.920,-0.484
A219BS010313,212.111,1674.420,-0.483
A219BS010313,212.115,1673.920,-0.483
A219BS010313,212.118,1673.420,-0.483
A219BS010313,212.122,1672.920,-0.482
